dataset,dataset_label,image,image_stem,model,model_label,pll_score,wer,cer,levenshtein,gt_source,gt_file,prediction_file,gt_chars,pred_chars
vat44,Vat 44,117_78067_default.jpg,117_78067_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vat44/gt/117_78067_default.txt,,0,0
vat44,Vat 44,117_78067_default.jpg,117_78067_default,vat44,vat44,,,,,gt,datasets/vat44/gt/117_78067_default.txt,,0,0
vat44,Vat 44,118_c3980_default.jpg,118_c3980_default,ashkenazy,ashkenazy,,,,,gt,datasets/vat44/gt/118_c3980_default.txt,,0,0
vat44,Vat 44,118_c3980_default.jpg,118_c3980_default,biblia9,biblia9,,,,,gt,datasets/vat44/gt/118_c3980_default.txt,,0,0
vat44,Vat 44,118_c3980_default.jpg,118_c3980_default,italian_7,italian 7,,,,,gt,datasets/vat44/gt/118_c3980_default.txt,,0,0
vat44,Vat 44,118_c3980_default.jpg,118_c3980_default,prenumeranten,prenumeranten,,,,,gt,datasets/vat44/gt/118_c3980_default.txt,,0,0
vat44,Vat 44,118_c3980_default.jpg,118_c3980_default,sephardi,sephardi,,,,,gt,datasets/vat44/gt/118_c3980_default.txt,,0,0
vat44,Vat 44,118_c3980_default.jpg,118_c3980_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vat44/gt/118_c3980_default.txt,,0,0
vat44,Vat 44,118_c3980_default.jpg,118_c3980_default,vat44,vat44,,,,,gt,datasets/vat44/gt/118_c3980_default.txt,,0,0
vat44,Vat 44,119_e539f_default.jpg,119_e539f_default,ashkenazy,ashkenazy,,,,,gt,datasets/vat44/gt/119_e539f_default.txt,,0,0
vat44,Vat 44,119_e539f_default.jpg,119_e539f_default,biblia9,biblia9,,,,,gt,datasets/vat44/gt/119_e539f_default.txt,,0,0
vat44,Vat 44,119_e539f_default.jpg,119_e539f_default,italian_7,italian 7,,,,,gt,datasets/vat44/gt/119_e539f_default.txt,,0,0
vat44,Vat 44,119_e539f_default.jpg,119_e539f_default,prenumeranten,prenumeranten,,,,,gt,datasets/vat44/gt/119_e539f_default.txt,,0,0
vat44,Vat 44,119_e539f_default.jpg,119_e539f_default,sephardi,sephardi,,,,,gt,datasets/vat44/gt/119_e539f_default.txt,,0,0
vat44,Vat 44,119_e539f_default.jpg,119_e539f_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vat44/gt/119_e539f_default.txt,,0,0
vat44,Vat 44,119_e539f_default.jpg,119_e539f_default,vat44,vat44,,,,,gt,datasets/vat44/gt/119_e539f_default.txt,,0,0
vat44,Vat 44,11_1074c_default.jpg,11_1074c_default,ashkenazy,ashkenazy,,,,,gt,datasets/vat44/gt/11_1074c_default.txt,,0,0
vat44,Vat 44,11_1074c_default.jpg,11_1074c_default,biblia9,biblia9,,,,,gt,datasets/vat44/gt/11_1074c_default.txt,,0,0
vat44,Vat 44,11_1074c_default.jpg,11_1074c_default,italian_7,italian 7,,,,,gt,datasets/vat44/gt/11_1074c_default.txt,,0,0
vat44,Vat 44,11_1074c_default.jpg,11_1074c_default,prenumeranten,prenumeranten,,,,,gt,datasets/vat44/gt/11_1074c_default.txt,,0,0
vat44,Vat 44,11_1074c_default.jpg,11_1074c_default,sephardi,sephardi,,,,,gt,datasets/vat44/gt/11_1074c_default.txt,,0,0
vat44,Vat 44,11_1074c_default.jpg,11_1074c_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vat44/gt/11_1074c_default.txt,,0,0
vat44,Vat 44,11_1074c_default.jpg,11_1074c_default,vat44,vat44,,,,,gt,datasets/vat44/gt/11_1074c_default.txt,,0,0
vat44,Vat 44,120_c9c80_default.jpg,120_c9c80_default,ashkenazy,ashkenazy,,,,,gt,datasets/vat44/gt/120_c9c80_default.txt,,0,0
vat44,Vat 44,120_c9c80_default.jpg,120_c9c80_default,biblia9,biblia9,,,,,gt,datasets/vat44/gt/120_c9c80_default.txt,,0,0
vat44,Vat 44,120_c9c80_default.jpg,120_c9c80_default,italian_7,italian 7,,,,,gt,datasets/vat44/gt/120_c9c80_default.txt,,0,0
vat44,Vat 44,120_c9c80_default.jpg,120_c9c80_default,prenumeranten,prenumeranten,,,,,gt,datasets/vat44/gt/120_c9c80_default.txt,,0,0
vat44,Vat 44,120_c9c80_default.jpg,120_c9c80_default,sephardi,sephardi,,,,,gt,datasets/vat44/gt/120_c9c80_default.txt,,0,0
vat44,Vat 44,120_c9c80_default.jpg,120_c9c80_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vat44/gt/120_c9c80_default.txt,,0,0
vat44,Vat 44,120_c9c80_default.jpg,120_c9c80_default,vat44,vat44,,,,,gt,datasets/vat44/gt/120_c9c80_default.txt,,0,0
vat44,Vat 44,121_fc4b5_default.jpg,121_fc4b5_default,ashkenazy,ashkenazy,,,,,gt,datasets/vat44/gt/121_fc4b5_default.txt,,0,0
vat44,Vat 44,121_fc4b5_default.jpg,121_fc4b5_default,biblia9,biblia9,,,,,gt,datasets/vat44/gt/121_fc4b5_default.txt,,0,0
vat44,Vat 44,121_fc4b5_default.jpg,121_fc4b5_default,italian_7,italian 7,,,,,gt,datasets/vat44/gt/121_fc4b5_default.txt,,0,0
vat44,Vat 44,121_fc4b5_default.jpg,121_fc4b5_default,prenumeranten,prenumeranten,,,,,gt,datasets/vat44/gt/121_fc4b5_default.txt,,0,0
vat44,Vat 44,121_fc4b5_default.jpg,121_fc4b5_default,sephardi,sephardi,,,,,gt,datasets/vat44/gt/121_fc4b5_default.txt,,0,0
vat44,Vat 44,121_fc4b5_default.jpg,121_fc4b5_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vat44/gt/121_fc4b5_default.txt,,0,0
vat44,Vat 44,121_fc4b5_default.jpg,121_fc4b5_default,vat44,vat44,,,,,gt,datasets/vat44/gt/121_fc4b5_default.txt,,0,0
vat44,Vat 44,16_26f8e_default.jpg,16_26f8e_default,ashkenazy,ashkenazy,,,,,gt,datasets/vat44/gt/16_26f8e_default.txt,,0,0
vat44,Vat 44,16_26f8e_default.jpg,16_26f8e_default,biblia9,biblia9,,,,,gt,datasets/vat44/gt/16_26f8e_default.txt,,0,0
vat44,Vat 44,16_26f8e_default.jpg,16_26f8e_default,italian_7,italian 7,,,,,gt,datasets/vat44/gt/16_26f8e_default.txt,,0,0
vat44,Vat 44,16_26f8e_default.jpg,16_26f8e_default,prenumeranten,prenumeranten,,,,,gt,datasets/vat44/gt/16_26f8e_default.txt,,0,0
vat44,Vat 44,16_26f8e_default.jpg,16_26f8e_default,sephardi,sephardi,,,,,gt,datasets/vat44/gt/16_26f8e_default.txt,,0,0
vat44,Vat 44,16_26f8e_default.jpg,16_26f8e_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vat44/gt/16_26f8e_default.txt,,0,0
vat44,Vat 44,16_26f8e_default.jpg,16_26f8e_default,vat44,vat44,,,,,gt,datasets/vat44/gt/16_26f8e_default.txt,,0,0
vat44,Vat 44,6_254f4_default.jpg,6_254f4_default,ashkenazy,ashkenazy,,,,,gt,datasets/vat44/gt/6_254f4_default.txt,,0,0
vat44,Vat 44,6_254f4_default.jpg,6_254f4_default,biblia9,biblia9,,,,,gt,datasets/vat44/gt/6_254f4_default.txt,,0,0
vat44,Vat 44,6_254f4_default.jpg,6_254f4_default,italian_7,italian 7,,,,,gt,datasets/vat44/gt/6_254f4_default.txt,,0,0
vat44,Vat 44,6_254f4_default.jpg,6_254f4_default,prenumeranten,prenumeranten,,,,,gt,datasets/vat44/gt/6_254f4_default.txt,,0,0
vat44,Vat 44,6_254f4_default.jpg,6_254f4_default,sephardi,sephardi,,,,,gt,datasets/vat44/gt/6_254f4_default.txt,,0,0
vat44,Vat 44,6_254f4_default.jpg,6_254f4_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vat44/gt/6_254f4_default.txt,,0,0
vat44,Vat 44,6_254f4_default.jpg,6_254f4_default,vat44,vat44,,,,,gt,datasets/vat44/gt/6_254f4_default.txt,,0,0
vat44,Vat 44,9_04b5d_default.jpg,9_04b5d_default,ashkenazy,ashkenazy,99999.0,0.6898550724637681,0.32158590308370044,509.0,gt,datasets/vat44/gt/9_04b5d_default.txt,analysis_results/full_run_20260613/predictions/vat44/ashkenazy__9_04b5d_default.xml,1588,1348
vat44,Vat 44,9_04b5d_default.jpg,9_04b5d_default,biblia9,biblia9,99999.0,0.7768115942028986,0.34235368156073004,557.0,gt,datasets/vat44/gt/9_04b5d_default.txt,analysis_results/full_run_20260613/predictions/vat44/biblia9__9_04b5d_default.xml,1588,1671
vat44,Vat 44,9_04b5d_default.jpg,9_04b5d_default,italian_7,italian 7,99999.0,0.6231884057971014,0.25739458779106356,410.0,gt,datasets/vat44/gt/9_04b5d_default.txt,analysis_results/full_run_20260613/predictions/vat44/italian_7__9_04b5d_default.xml,1588,1712
vat44,Vat 44,9_04b5d_default.jpg,9_04b5d_default,prenumeranten,prenumeranten,99999.0,0.9826086956521739,0.6702328508495909,1065.0,gt,datasets/vat44/gt/9_04b5d_default.txt,analysis_results/full_run_20260613/predictions/vat44/prenumeranten__9_04b5d_default.xml,1588,1192
vat44,Vat 44,9_04b5d_default.jpg,9_04b5d_default,sephardi,sephardi,99999.0,0.4985507246376812,0.17747010698552548,281.0,gt,datasets/vat44/gt/9_04b5d_default.txt,analysis_results/full_run_20260613/predictions/vat44/sephardi__9_04b5d_default.xml,1588,1634
vat44,Vat 44,9_04b5d_default.jpg,9_04b5d_default,sinai_no_voc_61,sinai no voc 61,99999.0,0.7710144927536232,0.3536815607300189,560.0,gt,datasets/vat44/gt/9_04b5d_default.txt,analysis_results/full_run_20260613/predictions/vat44/sinai_no_voc_61__9_04b5d_default.xml,1588,1668
vat44,Vat 44,9_04b5d_default.jpg,9_04b5d_default,vat44,vat44,99999.0,0.7478260869565218,0.3146633102580239,512.0,gt,datasets/vat44/gt/9_04b5d_default.txt,analysis_results/full_run_20260613/predictions/vat44/vat44__9_04b5d_default.xml,1588,1601
vatebr34,Vat Ebr 34,10_de21e_default.jpg,10_de21e_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatebr34/gt/10_de21e_default.txt,,0,0
vatebr34,Vat Ebr 34,10_de21e_default.jpg,10_de21e_default,biblia9,biblia9,,,,,gt,datasets/vatebr34/gt/10_de21e_default.txt,,0,0
vatebr34,Vat Ebr 34,10_de21e_default.jpg,10_de21e_default,italian_7,italian 7,,,,,gt,datasets/vatebr34/gt/10_de21e_default.txt,,0,0
vatebr34,Vat Ebr 34,10_de21e_default.jpg,10_de21e_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatebr34/gt/10_de21e_default.txt,,0,0
vatebr34,Vat Ebr 34,10_de21e_default.jpg,10_de21e_default,sephardi,sephardi,,,,,gt,datasets/vatebr34/gt/10_de21e_default.txt,,0,0
vatebr34,Vat Ebr 34,10_de21e_default.jpg,10_de21e_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatebr34/gt/10_de21e_default.txt,,0,0
vatebr34,Vat Ebr 34,10_de21e_default.jpg,10_de21e_default,vat44,vat44,,,,,gt,datasets/vatebr34/gt/10_de21e_default.txt,,0,0
vatebr34,Vat Ebr 34,13_a79f9_default.jpg,13_a79f9_default,ashkenazy,ashkenazy,5538.9837662610225,1.0,0.7604924454392837,1350.0,gt,datasets/vatebr34/gt/13_a79f9_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/ashkenazy__13_a79f9_default.xml,1770,1790
vatebr34,Vat Ebr 34,13_a79f9_default.jpg,13_a79f9_default,biblia9,biblia9,6636.963296808302,0.9946808510638298,0.7711247901510913,1373.0,gt,datasets/vatebr34/gt/13_a79f9_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/biblia9__13_a79f9_default.xml,1770,1814
vatebr34,Vat Ebr 34,13_a79f9_default.jpg,13_a79f9_default,italian_7,italian 7,5507.927075970918,1.0,0.7560156687185227,1343.0,gt,datasets/vatebr34/gt/13_a79f9_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/italian_7__13_a79f9_default.xml,1770,1776
vatebr34,Vat Ebr 34,13_a79f9_default.jpg,13_a79f9_default,prenumeranten,prenumeranten,7411.300431659329,0.9920212765957447,0.8226077224398433,1479.0,gt,datasets/vatebr34/gt/13_a79f9_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/prenumeranten__13_a79f9_default.xml,1770,1979
vatebr34,Vat Ebr 34,13_a79f9_default.jpg,13_a79f9_default,sephardi,sephardi,6030.896427094936,1.0053191489361701,0.7711247901510913,1362.0,gt,datasets/vatebr34/gt/13_a79f9_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sephardi__13_a79f9_default.xml,1770,1819
vatebr34,Vat Ebr 34,13_a79f9_default.jpg,13_a79f9_default,sinai_no_voc_61,sinai no voc 61,6445.119962352095,0.9920212765957447,0.7655288192501399,1367.0,gt,datasets/vatebr34/gt/13_a79f9_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sinai_no_voc_61__13_a79f9_default.xml,1770,1804
vatebr34,Vat Ebr 34,13_a79f9_default.jpg,13_a79f9_default,vat44,vat44,6453.862200066447,0.9867021276595744,0.7644096250699496,1359.0,gt,datasets/vatebr34/gt/13_a79f9_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/vat44__13_a79f9_default.xml,1770,1775
vatebr34,Vat Ebr 34,61_8fd1f_default.jpg,61_8fd1f_default,ashkenazy,ashkenazy,5457.299369439832,0.9899497487437185,0.7534549474847982,1349.0,gt,datasets/vatebr34/gt/61_8fd1f_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/ashkenazy__61_8fd1f_default.xml,1797,1790
vatebr34,Vat Ebr 34,61_8fd1f_default.jpg,61_8fd1f_default,biblia9,biblia9,7472.170280657709,0.9974874371859297,0.7761194029850746,1401.0,gt,datasets/vatebr34/gt/61_8fd1f_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/biblia9__61_8fd1f_default.xml,1797,1892
vatebr34,Vat Ebr 34,61_8fd1f_default.jpg,61_8fd1f_default,italian_7,italian 7,5408.165862658265,0.9874371859296482,0.7545605306799337,1355.0,gt,datasets/vatebr34/gt/61_8fd1f_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/italian_7__61_8fd1f_default.xml,1797,1794
vatebr34,Vat Ebr 34,61_8fd1f_default.jpg,61_8fd1f_default,prenumeranten,prenumeranten,7983.277955223806,0.992462311557789,0.8336097291321172,1523.0,gt,datasets/vatebr34/gt/61_8fd1f_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/prenumeranten__61_8fd1f_default.xml,1797,2100
vatebr34,Vat Ebr 34,61_8fd1f_default.jpg,61_8fd1f_default,sephardi,sephardi,6505.182931936346,0.992462311557789,0.7628524046434494,1360.0,gt,datasets/vatebr34/gt/61_8fd1f_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sephardi__61_8fd1f_default.xml,1797,1811
vatebr34,Vat Ebr 34,61_8fd1f_default.jpg,61_8fd1f_default,sinai_no_voc_61,sinai no voc 61,6587.290128301829,0.9974874371859297,0.7628524046434494,1377.0,gt,datasets/vatebr34/gt/61_8fd1f_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sinai_no_voc_61__61_8fd1f_default.xml,1797,1817
vatebr34,Vat Ebr 34,61_8fd1f_default.jpg,61_8fd1f_default,vat44,vat44,7198.402656979859,0.9824120603015075,0.7783305693753455,1405.0,gt,datasets/vatebr34/gt/61_8fd1f_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/vat44__61_8fd1f_default.xml,1797,1881
vatebr34,Vat Ebr 34,63_00fcb_default.jpg,63_00fcb_default,ashkenazy,ashkenazy,5389.595765498132,0.9800498753117207,0.75,1363.0,gt,datasets/vatebr34/gt/63_00fcb_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/ashkenazy__63_00fcb_default.xml,1826,1812
vatebr34,Vat Ebr 34,63_00fcb_default.jpg,63_00fcb_default,biblia9,biblia9,7658.785486936569,0.9925187032418953,0.7868763557483731,1451.0,gt,datasets/vatebr34/gt/63_00fcb_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/biblia9__63_00fcb_default.xml,1826,1941
vatebr34,Vat Ebr 34,63_00fcb_default.jpg,63_00fcb_default,italian_7,italian 7,5215.342383716721,0.9850374064837906,0.7516268980477223,1371.0,gt,datasets/vatebr34/gt/63_00fcb_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/italian_7__63_00fcb_default.xml,1826,1825
vatebr34,Vat Ebr 34,63_00fcb_default.jpg,63_00fcb_default,prenumeranten,prenumeranten,8109.777028117009,0.9950124688279302,0.838937093275488,1563.0,gt,datasets/vatebr34/gt/63_00fcb_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/prenumeranten__63_00fcb_default.xml,1826,2134
vatebr34,Vat Ebr 34,63_00fcb_default.jpg,63_00fcb_default,sephardi,sephardi,6784.161345800385,0.9850374064837906,0.764642082429501,1383.0,gt,datasets/vatebr34/gt/63_00fcb_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sephardi__63_00fcb_default.xml,1826,1852
vatebr34,Vat Ebr 34,63_00fcb_default.jpg,63_00fcb_default,sinai_no_voc_61,sinai no voc 61,6855.832013306004,0.9875311720698254,0.7581344902386117,1395.0,gt,datasets/vatebr34/gt/63_00fcb_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sinai_no_voc_61__63_00fcb_default.xml,1826,1847
vatebr34,Vat Ebr 34,63_00fcb_default.jpg,63_00fcb_default,vat44,vat44,7693.489039838314,0.9750623441396509,0.7765726681127982,1435.0,gt,datasets/vatebr34/gt/63_00fcb_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/vat44__63_00fcb_default.xml,1826,1932
vatebr34,Vat Ebr 34,7_fdcd1_default.jpg,7_fdcd1_default,ashkenazy,ashkenazy,6709.361067568883,0.9882903981264637,0.7382307294361097,1420.0,gt,datasets/vatebr34/gt/7_fdcd1_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/ashkenazy__7_fdcd1_default.xml,1928,1930
vatebr34,Vat Ebr 34,7_fdcd1_default.jpg,7_fdcd1_default,biblia9,biblia9,7258.671524435282,0.9953161592505855,0.7542679772374548,1461.0,gt,datasets/vatebr34/gt/7_fdcd1_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/biblia9__7_fdcd1_default.xml,1928,1985
vatebr34,Vat Ebr 34,7_fdcd1_default.jpg,7_fdcd1_default,italian_7,italian 7,6332.984524270869,1.0,0.7408173823072943,1431.0,gt,datasets/vatebr34/gt/7_fdcd1_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/italian_7__7_fdcd1_default.xml,1928,1949
vatebr34,Vat Ebr 34,7_fdcd1_default.jpg,7_fdcd1_default,prenumeranten,prenumeranten,7835.996995682319,0.990632318501171,0.8241076047594413,1602.0,gt,datasets/vatebr34/gt/7_fdcd1_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/prenumeranten__7_fdcd1_default.xml,1928,2243
vatebr34,Vat Ebr 34,7_fdcd1_default.jpg,7_fdcd1_default,sephardi,sephardi,6734.44546700269,0.9953161592505855,0.7568546301086394,1448.0,gt,datasets/vatebr34/gt/7_fdcd1_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sephardi__7_fdcd1_default.xml,1928,1965
vatebr34,Vat Ebr 34,7_fdcd1_default.jpg,7_fdcd1_default,sinai_no_voc_61,sinai no voc 61,6867.21732393415,0.9812646370023419,0.7434040351784791,1438.0,gt,datasets/vatebr34/gt/7_fdcd1_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sinai_no_voc_61__7_fdcd1_default.xml,1928,1928
vatebr34,Vat Ebr 34,7_fdcd1_default.jpg,7_fdcd1_default,vat44,vat44,6965.350251734257,0.9812646370023419,0.7532333160889808,1457.0,gt,datasets/vatebr34/gt/7_fdcd1_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/vat44__7_fdcd1_default.xml,1928,1937
vatebr34,Vat Ebr 34,99_05b89_default.jpg,99_05b89_default,ashkenazy,ashkenazy,6177.73485557735,0.9926470588235294,0.7603121516164995,1352.0,gt,datasets/vatebr34/gt/99_05b89_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/ashkenazy__99_05b89_default.xml,1786,1805
vatebr34,Vat Ebr 34,99_05b89_default.jpg,99_05b89_default,biblia9,biblia9,7466.4140726150945,0.9950980392156863,0.7909698996655519,1418.0,gt,datasets/vatebr34/gt/99_05b89_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/biblia9__99_05b89_default.xml,1786,1920
vatebr34,Vat Ebr 34,99_05b89_default.jpg,99_05b89_default,italian_7,italian 7,5578.846526550013,0.9950980392156863,0.7508361204013378,1342.0,gt,datasets/vatebr34/gt/99_05b89_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/italian_7__99_05b89_default.xml,1786,1790
vatebr34,Vat Ebr 34,99_05b89_default.jpg,99_05b89_default,prenumeranten,prenumeranten,8094.133788627922,0.9975490196078431,0.8361204013377926,1518.0,gt,datasets/vatebr34/gt/99_05b89_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/prenumeranten__99_05b89_default.xml,1786,2098
vatebr34,Vat Ebr 34,99_05b89_default.jpg,99_05b89_default,sephardi,sephardi,6838.9298053029925,0.9950980392156863,0.7675585284280937,1365.0,gt,datasets/vatebr34/gt/99_05b89_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sephardi__99_05b89_default.xml,1786,1822
vatebr34,Vat Ebr 34,99_05b89_default.jpg,99_05b89_default,sinai_no_voc_61,sinai no voc 61,6994.614754624665,0.9950980392156863,0.7681159420289855,1378.0,gt,datasets/vatebr34/gt/99_05b89_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sinai_no_voc_61__99_05b89_default.xml,1786,1847
vatebr34,Vat Ebr 34,99_05b89_default.jpg,99_05b89_default,vat44,vat44,7517.97029325366,0.9852941176470589,0.782608695652174,1403.0,gt,datasets/vatebr34/gt/99_05b89_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/vat44__99_05b89_default.xml,1786,1911
vatebr34,Vat Ebr 34,9_492ab_default.jpg,9_492ab_default,ashkenazy,ashkenazy,5736.228979140287,0.995085995085995,0.7556728232189973,1418.0,gt,datasets/vatebr34/gt/9_492ab_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/ashkenazy__9_492ab_default.xml,1881,1892
vatebr34,Vat Ebr 34,9_492ab_default.jpg,9_492ab_default,biblia9,biblia9,7108.386306852102,0.9926289926289926,0.770976253298153,1458.0,gt,datasets/vatebr34/gt/9_492ab_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/biblia9__9_492ab_default.xml,1881,1946
vatebr34,Vat Ebr 34,9_492ab_default.jpg,9_492ab_default,italian_7,italian 7,5486.086361322203,0.9975429975429976,0.7509234828496042,1412.0,gt,datasets/vatebr34/gt/9_492ab_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/italian_7__9_492ab_default.xml,1881,1880
vatebr34,Vat Ebr 34,9_492ab_default.jpg,9_492ab_default,prenumeranten,prenumeranten,7639.406611009734,0.9975429975429976,0.8200527704485489,1560.0,gt,datasets/vatebr34/gt/9_492ab_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/prenumeranten__9_492ab_default.xml,1881,2124
vatebr34,Vat Ebr 34,9_492ab_default.jpg,9_492ab_default,sephardi,sephardi,6457.876665320073,1.0171990171990173,0.7672823218997361,1440.0,gt,datasets/vatebr34/gt/9_492ab_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sephardi__9_492ab_default.xml,1881,1933
vatebr34,Vat Ebr 34,9_492ab_default.jpg,9_492ab_default,sinai_no_voc_61,sinai no voc 61,6557.98794777412,0.9901719901719902,0.7567282321899736,1430.0,gt,datasets/vatebr34/gt/9_492ab_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/sinai_no_voc_61__9_492ab_default.xml,1881,1918
vatebr34,Vat Ebr 34,9_492ab_default.jpg,9_492ab_default,vat44,vat44,7081.165623426437,0.9877149877149877,0.7662269129287599,1443.0,gt,datasets/vatebr34/gt/9_492ab_default.txt,analysis_results/full_run_20260613/predictions/vatebr34/vat44__9_492ab_default.xml,1881,1892
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,ashkenazy,ashkenazy,5854.330010909587,0.9902200488997555,0.7469234884965222,1405.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/ashkenazy__106_34e13_default.xml,1907,1835
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,biblia9,biblia9,7192.925552411936,0.9902200488997555,0.763509898341359,1442.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/biblia9__106_34e13_default.xml,1907,1904
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,italian_7,italian 7,5580.516246873885,0.9902200488997555,0.7453183520599251,1404.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/italian_7__106_34e13_default.xml,1907,1838
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,prenumeranten,prenumeranten,8354.945826747338,0.9926650366748166,0.8261102193686464,1572.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/prenumeranten__106_34e13_default.xml,1907,2152
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,sephardi,sephardi,6553.314474083483,0.9902200488997555,0.7549491706795077,1417.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/sephardi__106_34e13_default.xml,1907,1872
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,sinai_no_voc_61,sinai no voc 61,6719.710716187954,0.9853300733496333,0.7586944890315677,1434.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/sinai_no_voc_61__106_34e13_default.xml,1907,1911
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,vat44,vat44,7084.032506935298,0.9877750611246944,0.7592295345104334,1434.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/vat44__106_34e13_default.xml,1907,1884
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,ashkenazy,ashkenazy,6353.730498213321,0.989821882951654,0.7612833061446438,1402.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/ashkenazy__407_d9adf_default.xml,1859,1838
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,biblia9,biblia9,7584.4264288544655,0.9923664122137404,0.7917346383904296,1465.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/biblia9__407_d9adf_default.xml,1859,1942
