dataset,dataset_label,image,image_stem,model,model_label,line_index,page_pll_score,pll_score,wer,cer,levenshtein,gt_chars,pred_chars,char_ratio,line_weighted_wc,line_mean_wc,page_weighted_wc,page_len_ratio,page_line_ratio,gt_lines,pred_lines,score_candidate,pll_per_pred_char,pll_per_gt_char,pll_per_char_mean,base_valid,line_quality,line_high_confidence,selected_run
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,prenumeranten,prenumeranten,17,2479.5034162700176,,1.0,0.8,33.0,40,41,1.025,0.6453361111111111,0.5821714285714286,0.5095730931222892,1.0271186440677966,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,prenumeranten,prenumeranten,18,2479.5034162700176,,1.0,0.723404255319149,35.0,47,44,0.9361702127659576,0.3901461538461538,0.3232874999999999,0.5095730931222892,1.0271186440677966,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,prenumeranten,prenumeranten,19,2479.5034162700176,,1.2222222222222223,0.6136363636363636,27.0,44,33,0.75,0.4408874999999999,0.4550499999999999,0.5095730931222892,1.0271186440677966,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,prenumeranten,prenumeranten,20,2479.5034162700176,,0.9090909090909092,0.5952380952380952,25.0,42,34,0.8095238095238095,0.5052678571428572,0.46927,0.5095730931222892,1.0271186440677966,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,0,2691.6261440385133,,0.2222222222222222,0.0454545454545454,2.0,44,43,0.9772727272727272,0.9671194444444444,0.968022222222222,0.9223476415003282,1.5372881355932204,1.0,21,21,True,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,1,2691.6261440385133,,0.7142857142857143,0.4242424242424242,14.0,33,43,1.303030303030303,0.9535210526315788,0.9581555555555556,0.9223476415003282,1.5372881355932204,1.0,21,21,True,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,2,2691.6261440385133,,2.0,1.1304347826086956,26.0,23,45,1.9565217391304348,0.9591722222222222,0.96429,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,3,2691.6261440385133,,1.4,1.7058823529411764,29.0,17,43,2.5294117647058822,0.9451257142857142,0.9390555555555556,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,4,2691.6261440385133,,2.6666666666666665,2.1333333333333333,31.0,15,45,3.0,0.9538684210526316,0.9507,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,5,2691.6261440385133,,3.0,2.1538461538461537,28.0,13,38,2.923076923076923,0.870948484848485,0.8517555555555556,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,6,2691.6261440385133,,1.5,1.625,26.0,16,40,2.5,0.9363735294117648,0.9341444444444444,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,7,2691.6261440385133,,2.333333333333333,2.076923076923077,27.0,13,39,3.0,0.9164,0.9192571428571428,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,8,2691.6261440385133,,1.5,1.0416666666666667,25.0,24,43,1.7916666666666667,0.9114085714285712,0.895088888888889,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,9,2691.6261440385133,,3.0,2.727272727272727,30.0,11,39,3.5454545454545454,0.8840387096774194,0.8953111111111112,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,10,2691.6261440385133,,1.8,1.368421052631579,26.0,19,40,2.1052631578947367,0.91501875,0.918711111111111,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,11,2691.6261440385133,,2.0,1.35,27.0,20,44,2.2,0.90982,0.9095,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,12,2691.6261440385133,,0.8888888888888888,0.5757575757575758,19.0,33,41,1.2424242424242424,0.918771875,0.90094,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,13,2691.6261440385133,,1.4,1.0,19.0,19,35,1.8421052631578947,0.9148814814814816,0.92104,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,14,2691.6261440385133,,1.1666666666666667,0.7407407407407407,20.0,27,44,1.6296296296296295,0.9113179487179486,0.9250555555555556,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,15,2691.6261440385133,,1.4285714285714286,0.7096774193548387,22.0,31,44,1.4193548387096775,0.9248571428571428,0.9260799999999998,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,16,2691.6261440385133,,0.8888888888888888,0.4102564102564102,16.0,39,42,1.0769230769230769,0.8732771428571429,0.8700444444444445,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,17,2691.6261440385133,,0.5,0.35,14.0,40,43,1.075,0.9228054054054052,0.9196875,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,18,2691.6261440385133,,0.3,0.1063829787234042,5.0,47,46,0.9787234042553192,0.9303567567567568,0.93526,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,19,2691.6261440385133,,0.2222222222222222,0.1136363636363636,5.0,44,47,1.068181818181818,0.9444317073170732,0.9525,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,sephardi,sephardi,20,2691.6261440385133,,0.9090909090909092,0.4285714285714285,18.0,42,43,1.0238095238095235,0.9057861111111112,0.8669250000000001,0.9223476415003282,1.5372881355932204,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,0,3028.17467713356,,1.0,0.25,10.0,44,38,0.8636363636363636,0.9223885714285714,0.8825999999999999,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,1,3028.17467713356,,1.0,0.5757575757575758,19.0,33,36,1.0909090909090908,0.8658303030303031,0.8177166666666666,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,2,3028.17467713356,,1.4,0.9130434782608696,22.0,23,37,1.608695652173913,0.876575,0.8609428571428571,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,3,3028.17467713356,,1.0,1.0588235294117647,20.0,17,31,1.8235294117647056,0.8046827586206896,0.806,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,4,3028.17467713356,,1.0,1.6,24.0,15,33,2.2,0.88623125,0.81645,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,5,3028.17467713356,,1.0,1.7692307692307692,23.0,13,28,2.1538461538461537,0.7728884615384615,0.8481333333333333,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,6,3028.17467713356,,1.0,1.0,18.0,16,29,1.8125,0.818525925925926,0.8168000000000001,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,7,3028.17467713356,,1.0,1.5384615384615383,22.0,13,32,2.4615384615384617,0.8385133333333333,0.8194666666666667,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,8,3028.17467713356,,1.0,0.9166666666666666,22.0,24,29,1.2083333333333333,0.8617653846153845,0.88192,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,9,3028.17467713356,,1.0,1.7272727272727273,20.0,11,29,2.636363636363636,0.8315586206896552,0.77125,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,10,3028.17467713356,,1.0,1.2105263157894737,23.0,19,33,1.736842105263158,0.8267374999999999,0.8455333333333334,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,11,3028.17467713356,,1.0,0.95,20.0,20,32,1.6,0.8554833333333334,0.8609749999999999,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,12,3028.17467713356,,0.8888888888888888,0.6363636363636364,21.0,33,32,0.9696969696969696,0.8421322580645161,0.7897166666666667,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,13,3028.17467713356,,1.0,0.7894736842105263,18.0,19,29,1.5263157894736843,0.8280307692307692,0.8094999999999999,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,14,3028.17467713356,,0.8333333333333334,0.5925925925925926,16.0,27,36,1.3333333333333333,0.9060818181818182,0.89788,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,15,3028.17467713356,,1.0,0.7419354838709677,25.0,31,36,1.1612903225806452,0.87788,0.896,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,16,3028.17467713356,,0.8888888888888888,0.4358974358974359,17.0,39,34,0.8717948717948718,0.9264433333333334,0.9473333333333332,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,17,3028.17467713356,,1.0,0.45,18.0,40,40,1.0,0.8693457142857142,0.9037666666666668,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,18,3028.17467713356,,1.0,0.4042553191489361,19.0,47,35,0.7446808510638298,0.943165625,0.92965,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,19,3028.17467713356,,0.6666666666666666,0.2727272727272727,12.0,44,42,0.9545454545454546,0.9130485714285714,0.9413875,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,145_cbccf_default.jpg,145_cbccf_default,vat44,vat44,20,3028.17467713356,,0.9090909090909092,0.5238095238095238,22.0,42,38,0.9047619047619048,0.8691249999999999,0.874,0.8636396920019229,1.235593220338983,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,0,2133.8395534455776,,1.2,0.56,15.0,26,28,1.0769230769230769,0.8353869565217391,0.8481666666666667,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,1,2133.8395534455776,,1.3333333333333333,0.8181818181818182,9.0,11,16,1.4545454545454546,0.7396692307692307,0.733825,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,2,2133.8395534455776,,0.8,0.7058823529411765,12.0,17,22,1.2941176470588236,0.8598411764705882,0.8219833333333333,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,3,2133.8395534455776,,1.0,0.7,7.0,10,14,1.4,0.8526363636363636,0.8063,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,4,2133.8395534455776,,0.6666666666666666,0.2941176470588235,5.0,17,16,0.9411764705882352,0.8959615384615385,0.911325,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,5,2133.8395534455776,,1.75,1.0625,17.0,16,28,1.75,0.8285181818181819,0.8344250000000001,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,6,2133.8395534455776,,1.75,0.9230769230769232,12.0,13,21,1.6153846153846154,0.8405937499999999,0.8697250000000001,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,7,2133.8395534455776,,0.8333333333333334,0.3809523809523809,8.0,21,13,0.6190476190476191,0.7600250000000001,0.7475400000000001,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,8,2133.8395534455776,,0.6666666666666666,0.1428571428571428,2.0,14,13,0.9285714285714286,0.8368285714285715,0.8208666666666667,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,9,2133.8395534455776,,1.2,0.6,12.0,20,26,1.3,0.8601761904761905,0.8892571428571429,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,10,2133.8395534455776,,1.0,0.6666666666666666,6.0,9,15,1.6666666666666667,0.79025,0.7902499999999999,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,11,2133.8395534455776,,1.0,0.4705882352941176,8.0,17,13,0.7647058823529411,0.8263444444444444,0.8108599999999999,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,12,2133.8395534455776,,1.4,0.6666666666666666,18.0,27,38,1.4074074074074074,0.9204709677419356,0.9239625,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,13,2133.8395534455776,,1.25,0.8461538461538461,22.0,26,43,1.6538461538461535,0.8497714285714286,0.827490909090909,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,14,2133.8395534455776,,1.75,1.6,25.0,15,40,2.6666666666666665,0.8321323529411764,0.8633555555555555,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,15,2133.8395534455776,,2.0,0.6666666666666666,14.0,21,29,1.380952380952381,0.87956,0.8681333333333333,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,16,2133.8395534455776,,0.5555555555555556,0.1707317073170731,6.0,40,39,0.975,0.9531032258064516,0.95809,0.8569326599506839,1.1808943089430894,1.0,21,21,True,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,17,2133.8395534455776,,0.75,0.2051282051282051,8.0,39,41,1.051282051282051,0.9535636363636364,0.9559200000000002,0.8569326599506839,1.1808943089430894,1.0,21,21,True,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,18,2133.8395534455776,,0.4444444444444444,0.1428571428571428,5.0,35,32,0.9142857142857144,0.8995074074074074,0.9048,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,19,2133.8395534455776,,0.625,0.1714285714285714,6.0,35,33,0.9428571428571428,0.8324689655172413,0.7978285714285713,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,ashkenazy,ashkenazy,20,2133.8395534455776,,0.4444444444444444,0.0697674418604651,3.0,43,41,0.9534883720930232,0.9487764705882352,0.950875,0.8569326599506839,1.1808943089430894,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,0,3083.0817334651947,,1.0,1.0,24.0,26,30,1.1538461538461535,0.8897483870967742,0.8979833333333332,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,1,3083.0817334651947,,2.333333333333333,2.727272727272727,30.0,11,38,3.4545454545454546,0.90260625,0.8978714285714285,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,2,3083.0817334651947,,1.2,1.5294117647058822,26.0,17,35,2.0588235294117645,0.9272633333333334,0.9206166666666666,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,3,3083.0817334651947,,1.75,2.9,29.0,10,36,3.6,0.9437599999999998,0.937442857142857,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,4,3083.0817334651947,,1.0,1.3529411764705883,23.0,17,32,1.8823529411764703,0.9129222222222224,0.9212428571428573,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,5,3083.0817334651947,,2.0,1.3125,22.0,16,32,2.0,0.8798111111111112,0.9145625,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,6,3083.0817334651947,,1.75,2.230769230769231,32.0,13,41,3.1538461538461537,0.903479411764706,0.9138375,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,7,3083.0817334651947,,1.0,0.7619047619047619,18.0,21,32,1.5238095238095235,0.8732827586206896,0.8853428571428571,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,8,3083.0817334651947,,2.333333333333333,1.9285714285714288,27.0,14,38,2.7142857142857144,0.9167741935483872,0.9206375,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,9,3083.0817334651947,,1.2,0.85,17.0,20,31,1.55,0.9402925925925928,0.9172833333333332,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,10,3083.0817334651947,,2.6666666666666665,3.0,28.0,9,37,4.111111111111111,0.934728125,0.9320777777777778,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,11,3083.0817334651947,,1.0,0.7647058823529411,16.0,17,27,1.588235294117647,0.8818222222222223,0.8529500000000001,0.9213932123905176,1.5264227642276422,1.0,21,21,False,,,,False,False,False,full_run_20260617_selected_handwritings
munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,146_899d5_default.jpg,146_899d5_default,biblia9,biblia9,12,3083.0817334651947,,1.4,0.6296296296296297,17.0,27,33,1.2222222222222223,0.957062962962963,0.9566571428571428,0.9213932123905176,1.5264227642276422,1.0,21,21,True,,,,False,False,False,full_run_20260617_selected_handwritings
