dataset,dataset_label,image,image_stem,model,model_label,pll_score,wer,cer,levenshtein,gt_source,gt_file,prediction_file,gt_chars,pred_chars,pll_per_pred_char,pll_per_gt_char,pll_per_char_mean,pred_lines_xml,page_weighted_wc,page_mean_wc,page_string_count,gt_lines_text,len_ratio,line_ratio,base_valid,page_high_confidence,page_complete_high_confidence,removed_by_worst_page_trim,keep_after_worst_page_trim,page_diagnostic_count,selected_run
seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.jpg,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815,italian_7,italian 7,4874.082509083906,0.2560975609756097,0.0742690058479532,127.0,gt,datasets/seferhaikarimbnf740experimen/gt/PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.txt,analysis_results/full_run_20260613/predictions/seferhaikarimbnf740experimen/italian_7__PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.xml,1711,1714,2.8436887450897936,2.848674756916368,2.8461795673482664,28,0.9618579205426128,0.9618579205426128,327,28,1.0017533606078317,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.jpg,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815,prenumeranten,prenumeranten,6235.725956559181,0.9969512195121952,0.6497076023391812,1129.0,gt,datasets/seferhaikarimbnf740experimen/gt/PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.txt,analysis_results/full_run_20260613/predictions/seferhaikarimbnf740experimen/prenumeranten__PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.xml,1711,1680,3.711741640809037,3.644492084488125,3.6778094701027313,28,0.6047385730306616,0.6047385730306616,325,28,0.9818819403857392,1.0,True,False,False,False,True,51,full_run_20260617_selected_handwritings
seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.jpg,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815,sephardi,sephardi,4769.203353084391,0.5701219512195121,0.1625730994152046,283.0,gt,datasets/seferhaikarimbnf740experimen/gt/PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.txt,analysis_results/full_run_20260613/predictions/seferhaikarimbnf740experimen/sephardi__PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.xml,1711,1665,2.8643863982488837,2.7873777633456407,2.825357436661369,28,0.9614210013984174,0.9614210013984174,330,28,0.973115137346581,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.jpg,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815,sinai_no_voc_61,sinai no voc 61,5244.130397379398,0.8414634146341463,0.3391812865497076,582.0,gt,datasets/seferhaikarimbnf740experimen/gt/PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.txt,analysis_results/full_run_20260613/predictions/seferhaikarimbnf740experimen/sinai_no_voc_61__PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.xml,1711,1545,3.394259156879869,3.0649505536992394,3.221210317800613,28,0.9559693654910072,0.9559693654910072,276,28,0.9029807130333138,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.jpg,PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815,vat44,vat44,5378.573357935529,0.7439024390243902,0.2116959064327485,362.0,gt,datasets/seferhaikarimbnf740experimen/gt/PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.txt,analysis_results/full_run_20260613/predictions/seferhaikarimbnf740experimen/vat44__PNX_MANUSCRIPTS990001118700205171-1_IE51029089_FL51030815.xml,1711,1626,3.307855693687287,3.1435262173790357,3.223598056898729,28,0.9452041555889188,0.9452041555889188,259,28,0.9503214494447692,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,ashkenazy,ashkenazy,5854.330010909587,0.9902200488997556,0.7469234884965222,1405.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/ashkenazy__106_34e13_default.xml,1907,1835,3.1903705781523635,3.069916104304975,3.1289845060981225,72,0.9685045562237546,0.9685045562237546,410,72,0.9622443628736236,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,biblia9,biblia9,7192.925552411936,0.9902200488997556,0.763509898341359,1442.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/biblia9__106_34e13_default.xml,1907,1904,3.777797033829799,3.7718539865820326,3.7748231710374895,72,0.9705773100036086,0.9705773100036086,388,72,0.9984268484530676,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,italian_7,italian 7,5580.516246873885,0.9902200488997556,0.7453183520599251,1404.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/italian_7__106_34e13_default.xml,1907,1838,3.036189470551624,2.92633258881693,2.9802489969954,72,0.9718375133769795,0.9718375133769795,407,72,0.963817514420556,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,prenumeranten,prenumeranten,8354.945826747338,0.9926650366748166,0.8261102193686464,1572.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/prenumeranten__106_34e13_default.xml,1907,2152,3.8824097707933727,4.381198650627865,4.11675083850571,72,0.7814444825986998,0.7814444825986998,385,72,1.1284740429994755,1.0,True,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,sephardi,sephardi,6553.314474083483,0.9902200488997556,0.7549491706795077,1417.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/sephardi__106_34e13_default.xml,1907,1872,3.500702176326647,3.4364522674795404,3.4682796899092265,72,0.9624572572822944,0.9624572572822944,414,72,0.9816465652857892,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,sinai_no_voc_61,sinai no voc 61,6719.710716187954,0.9853300733496332,0.7586944890315677,1434.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/sinai_no_voc_61__106_34e13_default.xml,1907,1911,3.5163321382459203,3.5237077693696666,3.520016090197985,72,0.9686354717979964,0.9686354717979964,372,72,1.0020975353959098,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,106_34e13_default.jpg,106_34e13_default,vat44,vat44,7084.032506935298,0.9877750611246944,0.7592295345104334,1434.0,gt,datasets/vatican34midrashtanchu/gt/106_34e13_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/vat44__106_34e13_default.xml,1907,1884,3.760102179901963,3.714752232268117,3.737289637000949,72,0.9436605739507952,0.9436605739507952,362,72,0.9879391714735186,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,ashkenazy,ashkenazy,6353.730498213321,0.989821882951654,0.7612833061446438,1402.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/ashkenazy__407_d9adf_default.xml,1859,1838,3.456871870627487,3.4178216773605814,3.437235865952568,72,0.9584127024960932,0.9584127024960932,393,72,0.9887036040882194,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,biblia9,biblia9,7584.4264288544655,0.9923664122137404,0.7917346383904296,1465.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/biblia9__407_d9adf_default.xml,1859,1942,3.905471899513113,4.079842081148179,3.990753185400929,72,0.9684598243102026,0.9684598243102026,394,72,1.0446476600322754,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,italian_7,italian 7,5453.764480528887,0.9821882951653944,0.7574768896139206,1396.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/italian_7__407_d9adf_default.xml,1859,1821,2.994928325386539,2.9337087038885894,2.964002435070048,72,0.9709144369368592,0.9709144369368592,389,72,0.9795589026358256,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,prenumeranten,prenumeranten,8507.57257592678,0.9974554707379136,0.831973898858075,1567.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/prenumeranten__407_d9adf_default.xml,1859,2145,3.966234301131366,4.576424193613115,4.249536751212178,72,0.7860764683624262,0.7860764683624262,389,72,1.1538461538461535,1.0,True,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,sephardi,sephardi,6585.718389146496,0.989821882951654,0.7705274605764002,1418.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/sephardi__407_d9adf_default.xml,1859,1844,3.5714307967171885,3.542613442252015,3.5569637532522256,72,0.9650469753310724,0.9650469753310724,397,72,0.9919311457772996,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,sinai_no_voc_61,sinai no voc 61,6519.410028871149,0.989821882951654,0.7618270799347472,1406.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/sinai_no_voc_61__407_d9adf_default.xml,1859,1825,3.572279467874602,3.506944609398144,3.539310547704207,72,0.9611963253387904,0.9611963253387904,358,72,0.9817105970952124,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,407_d9adf_default.jpg,407_d9adf_default,vat44,vat44,7342.596014142036,0.9872773536895676,0.7770527460576401,1432.0,gt,datasets/vatican34midrashtanchu/gt/407_d9adf_default.txt,analysis_results/full_run_20260613/predictions/vatican34midrashtanchu/vat44__407_d9adf_default.xml,1859,1877,3.9118785371028433,3.949755790286195,3.930725917634923,72,0.9476953890838292,0.9476953890838292,358,72,1.0096826250672404,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,172_41b9b_default.jpg,172_41b9b_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/172_41b9b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,ashkenazy,ashkenazy,3409.071992788231,0.3592233009708738,0.0978552278820375,146.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/ashkenazy__217_39817_default.xml,1491,1465,2.3270115991728537,2.286433261427385,2.3065439734697097,27,0.9662198146783806,0.9662198146783806,314,27,0.9825620389000672,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,biblia9,biblia9,2050.9132993523344,0.0161812297734627,0.0040214477211796,7.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/biblia9__217_39817_default.xml,1491,1487,1.379228849598073,1.3755287051323504,1.3773762923790025,27,0.9777535647381248,0.9777535647381248,312,27,0.9973172367538564,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,italian_7,italian 7,3264.327036325616,0.3236245954692556,0.081769436997319,121.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/italian_7__217_39817_default.xml,1491,1493,2.186421323727807,2.189354149111748,2.187886753569448,27,0.9679664837980072,0.9679664837980072,315,27,1.0013413816230718,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,prenumeranten,prenumeranten,5377.673624439165,0.9967637540453076,0.564343163538874,861.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/prenumeranten__217_39817_default.xml,1491,1604,3.352664354388507,3.606756287350212,3.475071809007538,27,0.6542626912885181,0.6542626912885181,323,27,1.075788061703555,1.0,True,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,sephardi,sephardi,3299.004635360121,0.3333333333333333,0.0878016085790884,132.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/sephardi__217_39817_default.xml,1491,1491,2.212612096150316,2.212612096150316,2.212612096150316,27,0.9639024411379786,0.9639024411379786,320,27,1.0,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,sinai_no_voc_61,sinai no voc 61,3855.485390368121,0.5825242718446602,0.225201072386059,334.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/sinai_no_voc_61__217_39817_default.xml,1491,1472,2.619215618456604,2.5858386253307315,2.6024201082471285,27,0.9614317086040116,0.9614317086040116,286,27,0.9872568745808182,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,217_39817_default.jpg,217_39817_default,vat44,vat44,2817.6211433797835,0.3268608414239482,0.0676943699731903,100.0,gt,datasets/vatican44amitaimidrashtanchu/gt/217_39817_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/vat44__217_39817_default.xml,1491,1438,1.959402742266887,1.8897526112540464,1.923947520232013,27,0.9636553847818584,0.9636553847818584,273,27,0.9644533869885984,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,275_1c93f_default.jpg,275_1c93f_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/275_1c93f_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,ashkenazy,ashkenazy,3893.873751367908,0.4277108433734939,0.1091463414634146,191.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/ashkenazy__310_5d59d_default.xml,1652,1599,2.435193090286372,2.3570664354527286,2.395492926095298,29,0.963443970880578,0.963443970880578,332,29,0.9679176755447942,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,biblia9,biblia9,2019.9480928287703,0.0180722891566265,0.0048780487804878,8.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/biblia9__310_5d59d_default.xml,1652,1645,1.2279319713244805,1.2227288697510716,1.2253248970753838,29,0.982964303635614,0.982964303635614,331,29,0.9957627118644068,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,italian_7,italian 7,3886.905764084978,0.4367469879518072,0.1067073170731707,183.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/italian_7__310_5d59d_default.xml,1652,1643,2.365736922754095,2.3528485254751685,2.359275122358105,29,0.9632264286070176,0.9632264286070176,338,29,0.99455205811138,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,prenumeranten,prenumeranten,5795.927416716469,1.0602409638554218,0.6042682926829268,1006.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/prenumeranten__310_5d59d_default.xml,1652,1673,3.464391761336802,3.50843063965888,3.486272130355771,29,0.606616602127623,0.606616602127623,365,29,1.0127118644067796,1.0,True,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,sephardi,sephardi,3800.345612372272,0.4277108433734939,0.0969512195121951,170.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/sephardi__310_5d59d_default.xml,1652,1641,2.3158717930361195,2.300451339208397,2.3081358107332357,29,0.9608121261564446,0.9608121261564446,351,29,0.9933414043583536,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,sinai_no_voc_61,sinai no voc 61,4690.219441898633,0.6566265060240963,0.2304878048780488,391.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/sinai_no_voc_61__310_5d59d_default.xml,1652,1618,2.898775922063432,2.839115884926533,2.868635744280509,29,0.9560735226179966,0.9560735226179966,324,29,0.9794188861985472,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,310_5d59d_default.jpg,310_5d59d_default,vat44,vat44,3071.9421029195946,0.286144578313253,0.0707317073170731,116.0,gt,datasets/vatican44amitaimidrashtanchu/gt/310_5d59d_default.txt,analysis_results/full_run_20260613/predictions/vatican44amitaimidrashtanchu/vat44__310_5d59d_default.xml,1652,1610,1.908038573241984,1.8595291179900693,1.8834715529856496,29,0.957324716140338,0.957324716140338,315,29,0.9745762711864406,1.0,True,True,True,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,318_06e85_default.jpg,318_06e85_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/318_06e85_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
