dataset,dataset_label,image,image_stem,model,model_label,pll_score,wer,cer,levenshtein,gt_source,gt_file,prediction_file,gt_chars,pred_chars,pll_per_pred_char,pll_per_gt_char,pll_per_char_mean,pred_lines_xml,page_weighted_wc,page_mean_wc,page_string_count,gt_lines_text,len_ratio,line_ratio,base_valid,page_high_confidence,page_complete_high_confidence
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r,prenumeranten,prenumeranten,3239.168384996592,0.9943181818181818,0.6439306358381502,571.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.xml,854,792,4.089859071965394,3.7929372189655646,3.935806057104,22,0.6516634110521632,0.6516634110521632,161,22,0.927400468384075,1.0,True,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r,sephardi,sephardi,2688.216283624526,0.7045454545454546,0.2289017341040462,198.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.xml,854,835,3.219420698951528,3.147794243120054,3.1832045987264963,22,0.9430466782157526,0.9430466782157526,186,22,0.977751756440281,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r,sinai_no_voc_61,sinai no voc 61,2557.4200424121227,0.875,0.3930635838150289,331.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.xml,854,724,3.5323481248786224,2.9946370520048275,3.2413435265045916,22,0.9243925134108738,0.9243925134108738,150,22,0.8477751756440282,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r,vat44,vat44,2857.116967320442,0.7954545454545454,0.284393063583815,242.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00027_fol-11r.xml,854,812,3.518616954828131,3.34557021934478,3.4299123257148167,22,0.9187538722004835,0.9187538722004835,150,22,0.9508196721311475,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v,ashkenazy,ashkenazy,99999.0,0.8963730569948186,0.4199363732767762,399.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.xml,942,678,147.49115044247787,106.15605095541402,123.45555555555555,24,0.8810106574102549,0.8810106574102549,165,24,0.7197452229299363,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v,biblia9,biblia9,99999.0,0.911917098445596,0.376458112407211,368.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.xml,942,940,106.38191489361702,106.15605095541402,106.26886291179596,24,0.9502206012423059,0.9502206012423059,195,24,0.9978768577494692,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v,italian_7,italian 7,99999.0,0.6321243523316062,0.1813361611876988,176.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.xml,942,941,106.26886291179596,106.15605095541402,106.21242697822623,24,0.9467756310955686,0.9467756310955686,195,24,0.9989384288747346,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v,prenumeranten,prenumeranten,99999.0,1.0,0.6755037115588547,647.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.xml,942,902,110.86363636363636,106.15605095541402,108.4587852494577,24,0.5998094979966762,0.5998094979966762,186,24,0.9575371549893843,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v,sephardi,sephardi,99999.0,0.772020725388601,0.2523860021208908,246.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.xml,942,916,109.16921397379913,106.15605095541402,107.64155005382132,24,0.9345279468732137,0.9345279468732137,195,24,0.9723991507430998,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v,sinai_no_voc_61,sinai no voc 61,99999.0,0.927461139896373,0.4475079533404029,424.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.xml,942,761,131.4047306176084,106.15605095541402,117.43863769817969,24,0.923388211337575,0.923388211337575,162,24,0.807855626326964,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v,vat44,vat44,99999.0,0.8704663212435233,0.3425238600212089,320.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00028_fol-11v.xml,942,892,112.10650224215247,106.15605095541402,109.05016357688113,24,0.9154060819695119,0.9154060819695119,155,24,0.9469214437367304,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r,ashkenazy,ashkenazy,102189.59901043028,0.8504672897196262,0.3874045801526717,407.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.xml,1046,829,123.26851509098948,97.69560134840371,109.00223894445897,25,0.8938559092760178,0.8938559092760178,188,25,0.7925430210325047,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r,biblia9,biblia9,102524.23082864285,0.8271028037383178,0.3253816793893129,345.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.xml,1046,1026,99.92615090510999,98.01551704459163,98.96161276896028,25,0.9507482704965274,0.9507482704965274,212,25,0.9808795411089866,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r,italian_7,italian 7,102205.36686650103,0.5841121495327103,0.1641221374045801,178.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.xml,1046,1026,99.61536731627781,97.71067578059372,98.65382902171915,25,0.9540588677898653,0.9540588677898653,216,25,0.9808795411089866,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r,prenumeranten,prenumeranten,102831.4705621514,0.9813084112149532,0.6583969465648855,702.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.xml,1046,1021,100.71642562404642,98.30924527930344,99.49827824107537,25,0.6384706976475242,0.6384706976475242,195,25,0.9760994263862333,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r,sephardi,sephardi,102264.95006735156,0.6121495327102804,0.2137404580152671,232.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.xml,1046,1014,100.85300795596801,97.7676386877166,99.28635928869083,25,0.938828151270124,0.938828151270124,222,25,0.9694072657743786,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r,sinai_no_voc_61,sinai no voc 61,102214.23248568666,0.897196261682243,0.3893129770992366,406.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.xml,1046,910,112.32333240185348,97.71915151595283,104.51353014896387,25,0.9301024544476126,0.9301024544476126,178,25,0.869980879541109,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r,vat44,vat44,102523.40560024975,0.7710280373831776,0.2776717557251908,290.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00029_fol-12r.xml,1046,1000,102.52340560024976,98.01472810731335,100.21838279594306,25,0.9300492526578674,0.9300492526578674,187,25,0.9560229445506692,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r,ashkenazy,ashkenazy,103572.67486788332,0.631578947368421,0.1981292517006802,241.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.xml,1183,1138,91.01289531448447,87.5508663295717,89.24831957594427,25,0.9303937904543909,0.9303937904543909,237,24,0.9619611158072696,1.0416666666666667,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r,biblia9,biblia9,103832.66845014691,0.7651821862348178,0.2508503401360544,308.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.xml,1183,1130,91.88731721251939,87.77064112438454,89.78181448348198,25,0.950920728260554,0.950920728260554,222,24,0.9551986475063398,1.0416666666666667,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r,italian_7,italian 7,103261.34445020556,0.4615384615384615,0.1275510204081632,162.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.xml,1183,1191,86.70138073065118,87.28769606948906,86.99355050564917,25,0.9548057215887978,0.9548057215887978,246,24,1.0067624683009297,1.0416666666666667,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r,prenumeranten,prenumeranten,104227.0138583578,0.9838056680161944,0.6479591836734694,773.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.xml,1183,1149,90.7110651508771,88.10398466471496,89.38851960408044,25,0.6138164726496532,0.6138164726496532,201,24,0.9712595097210481,1.0416666666666667,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r,sephardi,sephardi,103268.28234186023,0.5384615384615384,0.1454081632653061,184.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.xml,1183,1164,88.71845562015484,87.29356072853781,88.00024059809138,25,0.9507731655723575,0.9507731655723575,249,24,0.9839391377852916,1.0416666666666667,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r,sinai_no_voc_61,sinai no voc 61,103615.96079030744,0.854251012145749,0.3537414965986394,423.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.xml,1183,1097,94.4539296174179,87.5874562893554,90.89119367570828,25,0.9381749832745191,0.9381749832745191,206,24,0.9273034657650042,1.0416666666666667,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r,vat44,vat44,103812.09105402233,0.7611336032388664,0.2482993197278911,301.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00411_fol-203r.xml,1183,1116,93.02158696596983,87.75324687575852,90.31064902481282,25,0.9327180758651067,0.9327180758651067,198,24,0.9433643279797126,1.0416666666666667,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v,ashkenazy,ashkenazy,3646.2509863376617,0.6942148760330579,0.2145299145299145,263.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.xml,1178,1127,3.235360236324456,3.0952894620863,3.1637752592951514,24,0.9182229449729468,0.9182229449729468,222,24,0.9567062818336163,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v,biblia9,biblia9,3914.90545463562,0.7892561983471075,0.2692307692307692,335.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.xml,1178,1122,3.489220547803583,3.323349282373192,3.404265612726626,24,0.9453500837406005,0.9453500837406005,215,24,0.9524617996604414,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v,italian_7,italian 7,3345.1550430869684,0.5289256198347108,0.1444444444444444,192.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.xml,1178,1194,2.801637389520074,2.839690189377732,2.82053544948311,24,0.9567278722682316,0.9567278722682316,246,24,1.0135823429541595,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v,prenumeranten,prenumeranten,4262.1369932695525,0.975206611570248,0.611965811965812,732.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.xml,1178,1122,3.7986960724327563,3.6181128975123538,3.7062060811039585,24,0.6348130870084915,0.6348130870084915,213,24,0.9524617996604414,1.0,True,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v,sephardi,sephardi,3268.7536672622155,0.5785123966942148,0.1564102564102564,207.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.xml,1178,1165,2.805797139280872,2.7748333338388926,2.7902293361179815,24,0.9515002704605732,0.9515002704605732,244,24,0.9889643463497453,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v,sinai_no_voc_61,sinai no voc 61,3521.41441321373,0.8636363636363636,0.3367521367521368,402.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.xml,1178,1041,3.3827227792639096,2.9893161402493464,3.1738750907739792,24,0.9319044295345845,0.9319044295345845,192,24,0.8837011884550084,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v,vat44,vat44,3874.616988636553,0.8347107438016529,0.2598290598290598,319.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00412_fol-203v.xml,1178,1104,3.5096168375331094,3.2891485472296713,3.3958080531433414,24,0.9335544544045287,0.9335544544045287,179,24,0.9371816638370118,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r,ashkenazy,ashkenazy,3461.1936067193747,0.6481481481481481,0.2027972027972027,229.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.xml,1134,1085,3.190040190524769,3.052198947724316,3.1195976626582915,24,0.9349866802557479,0.9349866802557479,218,24,0.9567901234567902,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r,biblia9,biblia9,3920.335259886342,0.7916666666666666,0.2666083916083916,324.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.xml,1134,1117,3.5097003221901004,3.4570857670955397,3.4831943668470386,24,0.9574476259006263,0.9574476259006263,215,24,0.9850088183421517,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r,italian_7,italian 7,3136.1532765439915,0.4768518518518518,0.1197552447552447,152.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.xml,1134,1161,2.7012517455159273,2.7655672632663064,2.7330311778161147,24,0.9579799754573769,0.9579799754573769,230,24,1.0238095238095237,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r,prenumeranten,prenumeranten,4238.688782216748,0.9907407407407408,0.6354895104895105,738.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.xml,1134,1111,3.815201424137487,3.737820795605598,3.776114728032738,24,0.6104172434229739,0.6104172434229739,216,24,0.9797178130511464,1.0,True,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r,sephardi,sephardi,3325.272877642419,0.5833333333333334,0.1608391608391608,201.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.xml,1134,1153,2.8840181072354025,2.9323393982737382,2.9079780302950757,24,0.9498476502478427,0.9498476502478427,235,24,1.0167548500881833,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r,sinai_no_voc_61,sinai no voc 61,3485.5328933022683,0.8333333333333334,0.3435314685314685,386.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.xml,1134,1039,3.354699608568112,3.0736621634058805,3.2080376376458983,24,0.9364901785520279,0.9364901785520279,184,24,0.9162257495590829,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r,vat44,vat44,3740.145287791267,0.75,0.2395104895104895,272.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00413_fol-204r.xml,1134,1091,3.4281808320726554,3.2981880844720166,3.36192834857642,24,0.9256465162938406,0.9256465162938406,180,24,0.9620811287477954,1.0,True,True,True
